Date,Station,Demand,Temperature,PrecipIntensity,Humidity,CloudCover,Pressure,Sol,WindSpeed
29/01/2016 00:00,Zocalo,1004.933065,8.6,0,47.7,0,1021,0,1.2
29/01/2016 01:00,Zocalo,908.1101196,8,0,51.5,0,1021,0,1.2
29/01/2016 02:00,Zocalo,865.1328115,7.4,0,55.7,0,1021,0,1.1
29/01/2016 03:00,Zocalo,849.1416372,6.8,0,60.3,0,1021,0,1
29/01/2016 04:00,Zocalo,858.7299479,6.3,0,64,0,1021,0,1
29/01/2016 05:00,Zocalo,943.693928,5.8,0,68,0,1021,0,0.9
29/01/2016 06:00,Zocalo,1095.00334,5.3,0,72.2,0,1022,0,0.9
29/01/2016 07:00,Zocalo,1216.170807,6,0,69.1,0,1022,0,0.7
29/01/2016 08:00,Zocalo,1319.404311,6.8,0,66.1,0,1023,58.9,0.6
29/01/2016 09:00,Zocalo,1423.970675,7.5,0,63.3,0,1023,198.4,0.5
29/01/2016 10:00,Zocalo,1490.259229,9.9,0,51.6,0,1022,349.4,0.7
29/01/2016 11:00,Zocalo,1528.123492,12.3,0,42.2,0,1021,475.8,0.8
29/01/2016 12:00,Zocalo,1535.993453,14.8,0,34.6,0,1020,554.6,1
29/01/2016 13:00,Zocalo,1526.95862,16.3,0,29.8,0,1018,584.9,1.3
29/01/2016 14:00,Zocalo,1512.300887,17.8,0,25.8,0,1016,547.4,1.7
29/01/2016 15:00,Zocalo,1502.275909,19.3,0,22.3,0,1014,447.8,2
29/01/2016 16:00,Zocalo,1498.227934,18.2,0,25,0,1014,311.8,1.8
29/01/2016 17:00,Zocalo,1487.860565,17,0,28.1,0,1015,157.8,1.6
29/01/2016 18:00,Zocalo,1534.672054,15.8,0,31.5,0,1015,28.4,1.4
29/01/2016 19:00,Zocalo,1572.954785,14.8,0,34.2,0,1016,0,1.1
29/01/2016 20:00,Zocalo,1528.317786,13.8,0,37,0,1016,0,0.9
29/01/2016 21:00,Zocalo,1437.254106,12.7,0,40.2,0,1017,0,0.7
29/01/2016 22:00,Zocalo,1316.246549,11.5,0,43.7,0,1017,0,0.7
29/01/2016 23:00,Zocalo,1175.069668,10.3,0,47.6,0,1018,0,0.6
30/01/2016 00:00,Zocalo,1022.82971,9.1,0,51.8,0,1018,0,0.6
30/01/2016 01:00,Zocalo,917.9577271,9,0,51.4,0,1018,0,0.6
30/01/2016 02:00,Zocalo,867.7760651,8.9,0,50.9,0,1018,0,0.6
30/01/2016 03:00,Zocalo,846.7641602,8.8,0,50.5,0,1018,0,0.6
30/01/2016 04:00,Zocalo,840.2900248,8.6,0,50.3,0,1018,0,0.8
30/01/2016 05:00,Zocalo,859.6921071,8.4,0,50.1,0,1018,0,0.9
30/01/2016 06:00,Zocalo,960.508316,8.1,0,49.9,0,1018,0,1.1
30/01/2016 07:00,Zocalo,1023.881133,9.3,0,46.1,0,1019,0,1
30/01/2016 08:00,Zocalo,1103.957052,10.4,0,42.7,0,1020,73,0.9
30/01/2016 09:00,Zocalo,1198.963082,11.6,0,39.5,0,1020,264.5,0.9
30/01/2016 10:00,Zocalo,1266.272748,14.7,0,27.6,0,1019,494.6,1
30/01/2016 11:00,Zocalo,1301.067761,17.9,0,19.4,0,1018,677.1,1.1
30/01/2016 12:00,Zocalo,1299.979413,21,0,13.6,0,1016,758.3,1.3
30/01/2016 13:00,Zocalo,1285.039502,21.7,0,14.1,0,1015,768.9,1.9
30/01/2016 14:00,Zocalo,1266.952348,22.4,0,14.6,0,1013,654.1,2.5
30/01/2016 15:00,Zocalo,1249.423281,23.1,0,15.1,0,1011,447.4,3.1
30/01/2016 16:00,Zocalo,1238.111176,21.7,0,19.1,0,1012,247.5,2.7
30/01/2016 17:00,Zocalo,1257.257373,20.2,0,24.1,0,1013,117,2.4
30/01/2016 18:00,Zocalo,1336.773108,18.8,0,30.4,0,1014,24.6,2.1
30/01/2016 19:00,Zocalo,1402.554771,16.9,0,35.6,0,1015,0,2
30/01/2016 20:00,Zocalo,1375.291396,14.9,0,41.7,0,1016,0,1.9
30/01/2016 21:00,Zocalo,1309.097935,13,0,49,0,1017,0,1.7
30/01/2016 22:00,Zocalo,1218.26378,12.4,0,51.1,0,1018,0,1.6
30/01/2016 23:00,Zocalo,1113.939282,11.8,0,53.2,0,1018,0,1.4
31/01/2016 00:00,Zocalo,988.0669637,11.2,0,55.5,0,1018,0,1.3
31/01/2016 01:00,Zocalo,891.2939148,10.7,0,57.5,0,1018,0,1.1
31/01/2016 02:00,Zocalo,842.7,10.2,0,59.6,0,1018,0,1
31/01/2016 03:00,Zocalo,817.9036794,9.7,0,61.8,0,1018,0,0.8
31/01/2016 04:00,Zocalo,807.7152751,9.5,0,62.7,0,1018,0,0.7
31/01/2016 05:00,Zocalo,809.3230621,9.3,0,63.7,0,1018,0,0.6
31/01/2016 06:00,Zocalo,838.5763224,9.1,0,64.7,0,1018,0,0.4
31/01/2016 07:00,Zocalo,894.439797,10.4,0,59.7,0,1018,0,0.3
31/01/2016 08:00,Zocalo,953.9826691,11.7,0,55.2,0,1019,96.4,0.2
31/01/2016 09:00,Zocalo,1015.017717,13,0,51,0,1020,287.5,0.1
31/01/2016 10:00,Zocalo,1073.111755,15.2,0,41.8,0,1019,454.6,0.3
31/01/2016 11:00,Zocalo,1111.992255,17.5,0,34.3,0,1018,599.1,0.5
31/01/2016 12:00,Zocalo,1118.551239,19.8,0,28.2,0,1017,722.9,0.8
31/01/2016 13:00,Zocalo,1113.322009,20.8,0,25.3,0,1015,787.3,1.1
31/01/2016 14:00,Zocalo,1109.481067,21.9,0,22.7,0,1013,727.9,1.4
31/01/2016 15:00,Zocalo,1103.223952,23,0,20.4,0,1011,561.3,1.7
31/01/2016 16:00,Zocalo,1100.300018,22.3,0,21.9,0,1011,366.5,1.6
31/01/2016 17:00,Zocalo,1111.115381,21.7,0,23.5,0,1011,187,1.5
31/01/2016 18:00,Zocalo,1199.381659,21.1,0,25.2,0,1011,37.7,1.5
31/01/2016 19:00,Zocalo,1312.168968,18.9,0,30.7,0,1013,0,1.2
31/01/2016 20:00,Zocalo,1306.24549,16.7,0,37.3,0,1014,0,0.9
31/01/2016 21:00,Zocalo,1257.990491,14.5,0,45.6,0,1016,0,0.6
31/01/2016 22:00,Zocalo,1174.581773,13.5,0,47.9,0,1016,0,0.7
31/01/2016 23:00,Zocalo,1064.368206,12.5,0,50.4,0,1017,0,0.8
01/02/2016 00:00,Zocalo,928.8757914,11.4,0,53,0,1017,0,0.9
01/02/2016 01:00,Zocalo,842.587086,10.8,0,53.3,0,1017,0,0.7
01/02/2016 02:00,Zocalo,800.185439,10.3,0,53.7,0,1017,0,0.5
01/02/2016 03:00,Zocalo,781.9050598,9.7,0,54,0,1017,0,0.2
01/02/2016 04:00,Zocalo,773.4553925,9.3,0,55.2,0,1017,0,0.4
01/02/2016 05:00,Zocalo,788.7345317,8.9,0,56.5,0,1017,0,0.5
01/02/2016 06:00,Zocalo,837.3390503,8.6,0,57.8,0,1018,0,0.6
01/02/2016 07:00,Zocalo,900.9809021,10.3,0,53.6,0,1018,0,0.6
01/02/2016 08:00,Zocalo,982.5846324,12,0,49.9,0,1019,124.2,0.6
01/02/2016 09:00,Zocalo,1072.080268,13.7,0,46.5,0,1019,371.8,0.6
01/02/2016 10:00,Zocalo,1147.112795,16.5,0,38.9,0,1018,593,0.9
01/02/2016 11:00,Zocalo,1194.647416,19.3,0,32.6,0,1016,759.6,1.2
01/02/2016 12:00,Zocalo,1213.242365,22.1,0,27.5,0,1014,860.7,1.6
01/02/2016 13:00,Zocalo,1214.677022,23.2,0,25.2,0,1012,883.6,2.1
01/02/2016 14:00,Zocalo,1212.992759,24.2,0,23.1,0,1010,793.3,2.7
01/02/2016 15:00,Zocalo,1211.632715,25.3,0,21.2,0,1009,610.4,3.2
01/02/2016 16:00,Zocalo,1212.026888,23.9,0,23.4,0,1009,397.7,3.4
01/02/2016 17:00,Zocalo,1222.222927,22.4,0,25.8,0,1010,200,3.5
01/02/2016 18:00,Zocalo,1320.255046,21,0,28.5,0,1010,40,3.7
01/02/2016 19:00,Zocalo,1431.369725,18.5,0,35,0,1011,0,3.2
01/02/2016 20:00,Zocalo,1419.538873,15.9,0,43,0,1012,0,2.8
01/02/2016 21:00,Zocalo,1347.487223,13.4,0,53.1,0,1013,0,2.3
01/02/2016 22:00,Zocalo,1225.372858,12.7,0,54.4,0,1014,0,2
01/02/2016 23:00,Zocalo,1070.542266,11.9,0,55.8,0,1014,0,1.8
02/02/2016 00:00,Zocalo,928.8597249,11.2,0,57.2,0,1014,0,1.5
02/02/2016 01:00,Zocalo,841.7726878,10.7,0,57.5,0,1014,0,1.4
02/02/2016 02:00,Zocalo,807.7876058,10.2,0,57.9,0,1014,0,1.3
02/02/2016 03:00,Zocalo,792.8711751,9.7,0,58.3,0,1014,0,1.1
02/02/2016 04:00,Zocalo,806.1093343,9.6,0,57.9,0,1014,0,1.2
02/02/2016 05:00,Zocalo,913.3309011,9.4,0,57.5,0,1014,0,1.3
02/02/2016 06:00,Zocalo,1110.881991,9.2,0,57.1,0,1015,0,1.3
02/02/2016 07:00,Zocalo,1220.295644,10.9,0,50.5,0,1015,0,1.2
02/02/2016 08:00,Zocalo,1303.500444,12.6,0,44.8,0,1016,126,1.1
02/02/2016 09:00,Zocalo,1404.737413,14.3,0,39.7,0,1017,372.4,1
02/02/2016 10:00,Zocalo,1478.018075,17.2,0,31.7,0,1015,589.3,1.2
02/02/2016 11:00,Zocalo,1526.897078,20,0,25.3,0,1014,753.7,1.3
02/02/2016 12:00,Zocalo,1540.856529,22.9,0,20.3,0,1012,857.1,1.4
02/02/2016 13:00,Zocalo,1532.672347,23.7,0,20.1,0,1011,883.4,1.9
02/02/2016 14:00,Zocalo,1530.665112,24.5,0,19.9,0,1009,823.5,2.5
02/02/2016 15:00,Zocalo,1540.447042,25.3,0,19.7,0,1008,684.2,3.1
02/02/2016 16:00,Zocalo,1539.946143,24,0,19.9,0,1008,485.9,2.9
02/02/2016 17:00,Zocalo,1530.604626,22.8,0,20,0,1009,246.3,2.7
02/02/2016 18:00,Zocalo,1567.241309,21.6,0,20.2,0,1009,46.2,2.6
02/02/2016 19:00,Zocalo,1620.510341,19,0,25.4,0,1010,0,2.4
02/02/2016 20:00,Zocalo,1570.343573,16.4,0,32.1,0,1012,0,2.2
02/02/2016 21:00,Zocalo,1478.614235,13.8,0,40.6,0,1013,0,2
02/02/2016 22:00,Zocalo,1337.266357,12.9,0,41.5,0,1013,0,1.6
02/02/2016 23:00,Zocalo,1162.987551,12,0,42.4,0,1014,0,1.2
03/02/2016 00:00,Zocalo,996.2411835,11.1,0,43.3,0,1014,0,0.8
03/02/2016 01:00,Zocalo,902.0576294,11,0,43.3,0,1014,0,0.8
03/02/2016 02:00,Zocalo,862.6599874,10.8,0,43.4,0,1014,0,0.8
03/02/2016 03:00,Zocalo,847.9656006,10.6,0,43.5,0,1014,0,0.9
03/02/2016 04:00,Zocalo,859.8433584,9.9,0,45.1,0,1014,0,0.9
03/02/2016 05:00,Zocalo,965.2194112,9.2,0,46.8,0,1015,0,1
03/02/2016 06:00,Zocalo,1145.850527,8.5,0,48.6,0,1015,0,1.1
03/02/2016 07:00,Zocalo,1241.608521,10.6,0,43.1,0,1015,0,0.8
03/02/2016 08:00,Zocalo,1327.712935,12.8,0,38.4,0,1016,125.6,0.5
03/02/2016 09:00,Zocalo,1417.560742,14.9,0,34.3,0,1016,375.5,0.2
03/02/2016 10:00,Zocalo,1494.069761,17.8,0,27.4,0,1015,604.1,0.5
03/02/2016 11:00,Zocalo,1540.988747,20.7,0,22,0,1014,777.6,0.9
03/02/2016 12:00,Zocalo,1552.631331,23.7,0,17.8,0,1012,880.3,1.2
03/02/2016 13:00,Zocalo,1547.582796,24.5,0,17,0,1011,903.5,2.1
03/02/2016 14:00,Zocalo,1549.927576,25.2,0,16.3,0,1009,845.5,3
03/02/2016 15:00,Zocalo,1549.740533,26,0,15.6,0,1008,711,4
03/02/2016 16:00,Zocalo,1557.341789,24.7,0,18.3,0,1008,511.6,3.7
03/02/2016 17:00,Zocalo,1550.492051,23.4,0,21.5,0,1009,262.3,3.4
03/02/2016 18:00,Zocalo,1588.33325,22.1,0,25.3,0,1009,50.4,3.1
03/02/2016 19:00,Zocalo,1669.235,19.4,0,31.8,0,1012,0,2.8
03/02/2016 20:00,Zocalo,1615.921958,16.7,0,40.2,0,1014,0,2.6
03/02/2016 21:00,Zocalo,1511.833348,14,0,50.8,0,1016,0,2.3
03/02/2016 22:00,Zocalo,1354.896293,12.8,0,58.2,1.1,1017,0,2
03/02/2016 23:00,Zocalo,1172.856106,11.6,0,66.8,3.3,1018,0,1.7
04/02/2016 00:00,Zocalo,1009.87381,10.4,0,76.7,5.4,1019,0,1.4
04/02/2016 01:00,Zocalo,915.4817373,9.6,0,81,14.6,1020,0,1.3
04/02/2016 02:00,Zocalo,874.8134593,8.7,0,85.5,30.7,1020,0,1.2
04/02/2016 03:00,Zocalo,858.4727763,7.9,0,90.4,46.7,1020,0,1.1
04/02/2016 04:00,Zocalo,870.3962189,7.5,0,90.8,57.9,1021,0,1.1
04/02/2016 05:00,Zocalo,971.1430471,7.2,0,91.2,64.1,1021,0,1.2
04/02/2016 06:00,Zocalo,1154.978442,6.8,0,91.7,70.3,1022,0,1.2
04/02/2016 07:00,Zocalo,1256.015336,7.6,0,87.2,74.1,1022,0,1.1
04/02/2016 08:00,Zocalo,1343.099386,8.5,0,83.1,75.6,1023,105,1
04/02/2016 09:00,Zocalo,1425.957566,9.3,0,79.1,77,1024,323.1,0.9
04/02/2016 10:00,Zocalo,1480.918748,11.8,0,67.3,66.5,1023,536.9,1.2
04/02/2016 11:00,Zocalo,1529.816563,14.3,0,57.4,44.2,1021,699.1,1.5
04/02/2016 12:00,Zocalo,1539.127045,16.9,0,49.1,21.8,1020,784.3,1.8
04/02/2016 13:00,Zocalo,1527.335773,18,0,44,9.1,1018,797.8,1.8
04/02/2016 14:00,Zocalo,1525.028172,19.2,0,39.4,6.1,1016,749.6,1.9
04/02/2016 15:00,Zocalo,1532.174076,20.4,0,35.3,3.1,1014,641.1,2
04/02/2016 16:00,Zocalo,1530.457933,19.2,0,36.4,1.8,1015,469.4,2.8
04/02/2016 17:00,Zocalo,1519.54375,18,0,37.5,2.2,1015,246.8,3.6
04/02/2016 18:00,Zocalo,1562.746045,16.8,0,38.7,2.6,1016,49.7,4.4
04/02/2016 19:00,Zocalo,1630.757815,14.3,0,45.3,4.3,1018,0,4
04/02/2016 20:00,Zocalo,1569.50708,11.8,0,53.1,7.4,1021,0,3.6
04/02/2016 21:00,Zocalo,1465.396533,9.3,0,62.6,10.4,1023,0,3.2
04/02/2016 22:00,Zocalo,1316.519533,8.5,0,65.3,11.7,1024,0,2.7
04/02/2016 23:00,Zocalo,1142.588045,7.8,0,68.2,11.2,1025,0,2.2
05/02/2016 00:00,Zocalo,987.7194621,7.1,0,71.2,10.7,1025,0,1.8
05/02/2016 01:00,Zocalo,893.8276072,6.4,0,74.7,9.6,1025,0,1.5
05/02/2016 02:00,Zocalo,853.8389943,5.7,0,78.4,7.9,1025,0,1.2
05/02/2016 03:00,Zocalo,837.2966431,5,0,82.3,6.2,1025,0,1
05/02/2016 04:00,Zocalo,848.4922557,4.6,0,84.7,5.2,1025,0,0.9
05/02/2016 05:00,Zocalo,947.1198608,4.2,0,87.2,5,1025,0,0.8
05/02/2016 06:00,Zocalo,1126.402063,3.7,0,89.8,4.8,1025,0,0.7
05/02/2016 07:00,Zocalo,1227.083584,5.2,0,82.7,4,1025,0,0.6
05/02/2016 08:00,Zocalo,1316.227983,6.6,0,76.1,2.6,1025,134.9,0.6
05/02/2016 09:00,Zocalo,1407.382762,8.1,0,70.2,1.2,1026,393,0.5
05/02/2016 10:00,Zocalo,1466.500936,11.6,0,54.7,0.4,1023,622.2,0.8
05/02/2016 11:00,Zocalo,1516.865566,15.1,0,42.8,0.3,1021,795.6,1
05/02/2016 12:00,Zocalo,1523.136316,18.6,0,33.8,0.1,1019,902.2,1.2
05/02/2016 13:00,Zocalo,1506.835791,20.1,0,27.4,0,1017,928,1.6
05/02/2016 14:00,Zocalo,1501.051123,21.7,0,22.3,0,1015,868.8,1.9
05/02/2016 15:00,Zocalo,1499.356675,23.2,0,18.1,0,1013,730,2.2
05/02/2016 16:00,Zocalo,1499.312435,22.6,0,20.3,0,1013,525.6,2.3
05/02/2016 17:00,Zocalo,1489.12558,22,0,22.7,0.1,1012,265.5,2.5
05/02/2016 18:00,Zocalo,1531.729535,21.4,0,25.4,0.1,1012,50.5,2.6
05/02/2016 19:00,Zocalo,1599.071818,19.2,0,30.6,0.4,1014,0,2.7
05/02/2016 20:00,Zocalo,1537.719698,17.1,0,37,0.8,1016,0,2.8
05/02/2016 21:00,Zocalo,1440.258433,15,0,44.8,1.3,1018,0,2.9
05/02/2016 22:00,Zocalo,1316.100354,14,0,48.2,1.4,1018,0,2.3
05/02/2016 23:00,Zocalo,1174.109226,13.1,0,51.8,1.4,1019,0,1.7
06/02/2016 00:00,Zocalo,1021.298372,12.2,0,55.7,1.3,1020,0,1.1
06/02/2016 01:00,Zocalo,920.5378082,11.3,0,59.2,1,1020,0,1
06/02/2016 02:00,Zocalo,871.2124552,10.4,0,63,0.6,1020,0,0.8
06/02/2016 03:00,Zocalo,845.5376912,9.5,0,67,0.2,1020,0,0.6
06/02/2016 04:00,Zocalo,841.1704824,8.9,0,69.4,0,1020,0,0.6
06/02/2016 05:00,Zocalo,863.8806519,8.2,0,71.8,0,1021,0,0.5
06/02/2016 06:00,Zocalo,968.2312948,7.6,0,74.3,0,1021,0,0.5
06/02/2016 07:00,Zocalo,1024.269908,8.9,0,67.7,0.1,1022,0,0.7
06/02/2016 08:00,Zocalo,1116.655332,10.3,0,61.7,0.3,1023,138.4,1
06/02/2016 09:00,Zocalo,1211.329832,11.6,0,56.4,0.5,1025,398.7,1.2
06/02/2016 10:00,Zocalo,1287.500675,13.8,0,44.6,0.5,1024,628,2
06/02/2016 11:00,Zocalo,1325.808661,16,0,35.3,0.3,1023,800.5,2.8
06/02/2016 12:00,Zocalo,1334.399123,18.2,0,28,0.1,1022,906.3,3.6
06/02/2016 13:00,Zocalo,1323.687063,18.9,0,25.9,0,1021,931,3.8
06/02/2016 14:00,Zocalo,1295.83396,19.6,0,23.9,0,1020,879.5,4.1
06/02/2016 15:00,Zocalo,1271.170813,20.3,0,22.1,0,1018,753.3,4.3
06/02/2016 16:00,Zocalo,1251.330904,19.1,0,25.2,0,1019,553.3,4.4
06/02/2016 17:00,Zocalo,1250.508942,17.9,0,28.9,0,1019,288.1,4.4
06/02/2016 18:00,Zocalo,1308.227848,16.7,0,33.1,0,1019,58,4.4
06/02/2016 19:00,Zocalo,1418.524398,14.4,0,40.6,0,1021,0,4.4
06/02/2016 20:00,Zocalo,1390.870015,12.1,0,50.1,0.1,1023,0,4.3
06/02/2016 21:00,Zocalo,1322.986961,9.8,0,61.8,0.2,1025,0,4.2
06/02/2016 22:00,Zocalo,1215.861605,8.9,0,65.3,1.4,1026,0,3.5
06/02/2016 23:00,Zocalo,1105.007298,8,0,69,3.7,1026,0,2.8
07/02/2016 00:00,Zocalo,974.6304311,7.1,0,73,5.9,1027,0,2.1
07/02/2016 01:00,Zocalo,880.461554,6.4,0,74.9,6.3,1027,0,1.8
07/02/2016 02:00,Zocalo,833.8274963,5.7,0,76.8,4.9,1026,0,1.4
07/02/2016 03:00,Zocalo,808.3175069,5,0,78.9,3.4,1026,0,1
07/02/2016 04:00,Zocalo,794.7910146,4.6,0,80.2,3.1,1025,0,0.9
07/02/2016 05:00,Zocalo,799.7859446,4.2,0,81.6,4,1025,0,0.8
07/02/2016 06:00,Zocalo,833.0437449,3.7,0,83,4.9,1025,0,0.6
07/02/2016 07:00,Zocalo,878.8802104,5,0,74,4.5,1025,0,0.7
07/02/2016 08:00,Zocalo,952.4627787,6.3,0,66,3,1026,117,0.7
07/02/2016 09:00,Zocalo,1021.837094,7.6,0,58.9,1.5,1026,353.8,0.7
07/02/2016 10:00,Zocalo,1090.720398,10.6,0,40.4,0.6,1024,587.4,1.1
07/02/2016 11:00,Zocalo,1132.768595,13.5,0,27.8,0.4,1023,760.7,1.4
07/02/2016 12:00,Zocalo,1138.813527,16.5,0,19.1,0.1,1021,843,1.7
07/02/2016 13:00,Zocalo,1144.526864,17.9,0,15.2,0,1019,847.5,1.8
07/02/2016 14:00,Zocalo,1137.259517,19.2,0,12,0,1017,792.8,1.8
07/02/2016 15:00,Zocalo,1139.857326,20.6,0,9.5,0,1015,680.8,1.9
07/02/2016 16:00,Zocalo,1142.379476,20.2,0,10.5,0,1015,501.7,2.4
07/02/2016 17:00,Zocalo,1149.870656,19.8,0,11.7,0,1014,267.1,2.8
07/02/2016 18:00,Zocalo,1235.324792,19.4,0,12.9,0,1014,56.9,3.3
07/02/2016 19:00,Zocalo,1373.060002,17.1,0,18,0,1016,0,2.9
07/02/2016 20:00,Zocalo,1370.200334,14.8,0,25.1,0,1018,0,2.6
07/02/2016 21:00,Zocalo,1314.257971,12.4,0,34.8,0,1020,0,2.2
07/02/2016 22:00,Zocalo,1213.681236,11.6,0,37.5,0,1020,0,1.6
07/02/2016 23:00,Zocalo,1065.206857,10.8,0,40.4,0,1021,0,0.9
08/02/2016 00:00,Zocalo,921.7035248,9.9,0,43.5,0,1021,0,0.3
08/02/2016 01:00,Zocalo,833.9504293,9.5,0,45.4,0,1021,0,0.5
08/02/2016 02:00,Zocalo,803.1105377,9,0,47.4,0,1021,0,0.7
08/02/2016 03:00,Zocalo,789.9593587,8.5,0,49.4,0,1021,0,0.8
08/02/2016 04:00,Zocalo,801.5558339,7.6,0,52.6,0,1022,0,0.9
08/02/2016 05:00,Zocalo,911.1094432,6.7,0,56,0,1022,0,0.9
08/02/2016 06:00,Zocalo,1105.871085,5.8,0,59.6,0,1022,0,0.9
08/02/2016 07:00,Zocalo,1206.368093,7.3,0,53.2,0,1023,0,1
08/02/2016 08:00,Zocalo,1294.778151,8.7,0,47.5,0,1024,139.2,1
08/02/2016 09:00,Zocalo,1395.851536,10.2,0,42.5,0,1024,397,1.1
08/02/2016 10:00,Zocalo,1463.399573,12.9,0,28.7,0,1023,625.9,1.6
08/02/2016 11:00,Zocalo,1497.705359,15.6,0,19.4,0,1022,801.1,2.1
08/02/2016 12:00,Zocalo,1509.260817,18.3,0,13.1,0,1020,912,2.6
08/02/2016 13:00,Zocalo,1500.57796,19.5,0,10.2,0,1018,942.5,2.9
08/02/2016 14:00,Zocalo,1498.212356,20.6,0,7.9,0,1016,892.4,3.1
08/02/2016 15:00,Zocalo,1502.44706,21.8,0,6.2,0,1014,763.5,3.4
08/02/2016 16:00,Zocalo,1494.770504,20.2,0,8.1,0,1015,561,4.4
08/02/2016 17:00,Zocalo,1492.066349,18.5,0,10.7,0,1016,294.9,5.5
08/02/2016 18:00,Zocalo,1533.076516,16.9,0,14.1,0,1017,62,6.5
08/02/2016 19:00,Zocalo,1610.393962,14.2,0,21.8,1,1019,0,5.9
08/02/2016 20:00,Zocalo,1570.603314,11.5,0,33.4,2.9,1022,0,5.2
08/02/2016 21:00,Zocalo,1471.306413,8.8,0,51,4.9,1025,0,4.5
08/02/2016 22:00,Zocalo,1308.993337,7.9,0,58,7.3,1026,0,3.7
08/02/2016 23:00,Zocalo,1128.22522,7,0,66,10.3,1026,0,3
09/02/2016 00:00,Zocalo,968.970046,6.1,0,75.1,13.2,1027,0,2.2
09/02/2016 01:00,Zocalo,881.0517721,5.7,0,77.9,21.7,1027,0,2.1
09/02/2016 02:00,Zocalo,846.3505046,5.3,0,80.9,35.8,1027,0,2
09/02/2016 03:00,Zocalo,833.8097829,4.8,0,84.1,49.8,1026,0,1.9
09/02/2016 04:00,Zocalo,848.4433258,4.8,0,83.3,52.8,1027,0,1.7
09/02/2016 05:00,Zocalo,952.032607,4.8,0,82.5,44.7,1027,0,1.5
09/02/2016 06:00,Zocalo,1137.61227,4.8,0,81.7,36.5,1027,0,1.3
09/02/2016 07:00,Zocalo,1243.988257,5.5,0,75.3,28.5,1027,0,1.4
09/02/2016 08:00,Zocalo,1327.861196,6.1,0,69.4,20.5,1027,91.7,1.4
09/02/2016 09:00,Zocalo,1419.509336,6.8,0,64,12.6,1028,269.9,1.5
09/02/2016 10:00,Zocalo,1470.509993,8.9,0,50,7.6,1026,441.7,1.5
09/02/2016 11:00,Zocalo,1512.161302,11.1,0,39.2,5.5,1025,582.5,1.6
09/02/2016 12:00,Zocalo,1515.233053,13.2,0,30.7,3.4,1024,677.5,1.7
09/02/2016 13:00,Zocalo,1501.378481,14.6,0,26.7,2,1022,714.9,1.7
09/02/2016 14:00,Zocalo,1497.679185,16,0,23.3,1.2,1020,667.6,1.8
09/02/2016 15:00,Zocalo,1511.247679,17.3,0,20.3,0.4,1017,544,1.8
09/02/2016 16:00,Zocalo,1514.495697,16.6,0,23.5,0.6,1018,380.6,2.4
09/02/2016 17:00,Zocalo,1519.194019,15.9,0,27.2,1.7,1018,195.2,3
09/02/2016 18:00,Zocalo,1579.003381,15.1,0,31.5,2.8,1019,41.5,3.6
09/02/2016 19:00,Zocalo,1635.769918,13.4,0,38.8,2.8,1021,0,3.7
09/02/2016 20:00,Zocalo,1595.97559,11.6,0,47.7,1.7,1022,0,3.8
09/02/2016 21:00,Zocalo,1486.396165,9.8,0,58.7,0.6,1024,0,3.9
09/02/2016 22:00,Zocalo,1330.843406,9.3,0,61.3,0.5,1025,0,3.2
09/02/2016 23:00,Zocalo,1146.225688,8.8,0,64.1,1.2,1025,0,2.5
10/02/2016 00:00,Zocalo,989.2216054,8.3,0,67,2,1026,0,1.9
10/02/2016 01:00,Zocalo,896.9648031,7.9,0,69.3,2.2,1025,0,1.8
10/02/2016 02:00,Zocalo,854.1259796,7.5,0,71.7,1.7,1025,0,1.7
10/02/2016 03:00,Zocalo,840.4034576,7.1,0,74.1,1.3,1025,0,1.6
10/02/2016 04:00,Zocalo,855.149704,6.6,0,77,4.4,1025,0,1.8
10/02/2016 05:00,Zocalo,954.0184336,6.1,0,79.9,11,1026,0,1.9
10/02/2016 06:00,Zocalo,1141.356317,5.7,0,83,17.6,1026,0,2.1
10/02/2016 07:00,Zocalo,1247.558008,6.2,0,78.3,22.8,1027,0,2.3
10/02/2016 08:00,Zocalo,1333.048324,6.8,0,74,26.8,1028,118.3,2.5
10/02/2016 09:00,Zocalo,1429.472825,7.4,0,69.9,30.7,1028,341.2,2.7
10/02/2016 10:00,Zocalo,1486.440951,9.6,0,58.7,27.5,1027,551,2.5
10/02/2016 11:00,Zocalo,1522.333704,11.7,0,49.4,17.3,1026,707.9,2.3
10/02/2016 12:00,Zocalo,1527.797103,13.8,0,41.7,7.1,1025,791.5,2.1
10/02/2016 13:00,Zocalo,1504.906553,14.8,0,38.4,2.4,1023,803.7,2.1
10/02/2016 14:00,Zocalo,1503.61095,15.8,0,35.4,3.2,1021,681,2
10/02/2016 15:00,Zocalo,1510.703261,16.8,0,32.6,4,1019,459.6,1.9
10/02/2016 16:00,Zocalo,1506.7782,15.5,0,38.6,5.7,1020,249.8,1.8
10/02/2016 17:00,Zocalo,1501.152816,14.3,0,45.7,8.1,1021,129.5,1.7
10/02/2016 18:00,Zocalo,1534.678174,13.1,0,54.1,10.5,1022,37.7,1.7
10/02/2016 19:00,Zocalo,1624.65154,11.8,0,59.1,11.2,1023,0,2.1
10/02/2016 20:00,Zocalo,1581.654012,10.6,0,64.6,10.2,1023,0,2.6
10/02/2016 21:00,Zocalo,1492.047561,9.4,0,70.7,9.2,1024,0,3.1
10/02/2016 22:00,Zocalo,1328.349058,8.5,0,74.5,12,1025,0,2.6
